Country Name,Country Code,Region,Income group,Year,Energy use (kg of oil equivalents per capita), Population ,CO2 emissions (metric tons per capita),Renewable energy consumption (% of energy),"GDP per capita, PPP",Electric power consumption (kWh per capita),Access to electricity (% of population),Forest area (% of land)
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2009,," 1,517,448 ",0.154659665,87.89475186,1328.551484,,4.7,72.26173542
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2009,," 15,141,099 ",0.127633338,83.59720868,1347.579242,,14.4104414,20.86622807
Madagascar,MDG,Sub-Saharan Africa,Low income,2009,," 20,569,121 ",0.086107763,83.17579674,1375.638427,,17.4,21.68380507
Uganda,UGA,Sub-Saharan Africa,Low income,2009,," 32,771,895 ",0.103166875,92.43868599,1437.430969,,10,14.45473175
Afghanistan,AFG,South Asia,Low income,2009,," 28,004,331 ",0.241722682,17.81385476,1474.479477,,44.8548851,2.067824648
Guinea,GIN,Sub-Saharan Africa,Low income,2009,," 10,556,524 ",0.214326136,79.25049428,1485.774759,,24.82161713,26.77844701
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2009,," 1,639,560 ",0.232603869,53.40385892,1541.959303,,38.97227478,47.25296563
Chad,TCD,Sub-Saharan Africa,Low income,2009,," 11,502,786 ",0.042718173,91.05415366,1695.96331,,5.832834721,4.474745948
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2009,," 516,079 ",0.376591568,64.00517079,1734.399251,,21.2,79.26402635
Kiribati,KIR,East Asia & Pacific,Lower middle income,2009,," 100,568 ",0.401091799,3.077905542,1751.71709,,64.19,14.99999953
Mali,MLI,Sub-Saharan Africa,Low income,2009,," 14,606,597 ",0.055231208,72.70718332,1774.06535,,24.03089584,4.252616396
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2009,," 2,019,209 ",1.098714893,53.98140827,2181.541401,,17,1.442687722
Comoros,COM,Sub-Saharan Africa,Low income,2009,," 673,252 ",0.196081111,49.81909865,2317.696415,,60.70788193,21.2788808
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2009,," 170,813 ",0.536698026,45.40838959,2452.539599,,56.9,56.33333524
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2009,," 6,947,447 ",0.733141685,56.01605302,2870.189083,,17.8377552,74.14123915
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2009,," 230,785 ",0.52434517,38.78183184,2874.841509,,33.29111519,36.09515997
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2009,," 10,441 ",1.053634709,0,2997.463453,,96.77993774,33.33333333
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2009,," 103,960 ",1.552020008,1.146705141,3117.741846,,62.3767395,91.57142639
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2009,," 3,506,288 ",0.605538678,33.42557912,3154.620763,,31.18697548,0.239642961
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2009,," 52,320 ",1.962461774,13.96299806,3169.834845,,81.88401032,70.22222413
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2009,," 6,152,036 ",0.204449551,66.82274145,3820.361454,,67.46946716,76.37084326
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2009,," 3,702,218 ",0.564577775,16.54086718,4045.128,,99.57572174,1.523255827
Tonga,TON,East Asia & Pacific,Upper middle income,2009,," 103,604 ",1.274197907,1.817493187,4681.407439,,91.51193237,12.5
Samoa,WSM,East Asia & Pacific,Upper middle income,2009,," 184,826 ",1.011854393,45.68830371,5240.709277,,97.9,60.42402827
Guyana,GUY,Latin America & Caribbean,Upper middle income,2009,," 745,693 ",2.099803807,33.70252495,5441.775387,,77.6,84.2326605
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2009,," 496,963 ",1.055171109,26.16168689,5620.539317,,76.14595795,21.03970246
Bhutan,BTN,South Asia,Lower middle income,2009,," 714,458 ",0.544051575,92.60601762,5664.127805,,74.46164703,70.71280903
Nauru,NRU,East Asia & Pacific,Upper middle income,2009,," 9,945 ",4.056008044,0.084618534,5664.843197,,99.20565796,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2009,," 1,180,675 ",0.885167383,64.69377563,6932.2661,,46.32868576,32.47674277
Fiji,FJI,East Asia & Pacific,Upper middle income,2009,," 851,967 ",0.929697981,34.98531728,6976.983703,,88.06829071,54.39354239
Belize,BLZ,Latin America & Caribbean,Upper middle income,2009,," 313,929 ",1.868957631,26.61718864,7548.803628,,90.77281189,61.21964244
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2009,," 1,092,021 ",0.20819563,36.78219132,8817.846828,,43.84473801,50.65232093
Dominica,DMA,Latin America & Caribbean,Upper middle income,2009,," 71,229 ",1.853346249,8.163871468,9833.78948,,93.37969208,59.90666707
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2009,," 109,253 ",2.852965136,4.367260075,9936.444577,,91.83724213,68.71794676
Grenada,GRD,Latin America & Caribbean,Upper middle income,2009,," 104,296 ",2.426008668,10.44313091,10915.15253,,89.14373016,49.97058756
Maldives,MDV,South Asia,Upper middle income,2009,," 354,501 ",2.492932319,1.264801622,11139.55023,,99.9,3.333333333
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2009,," 171,022 ",2.251377016,2.255494717,11495.42844,,93.6841507,33.86885221
Palau,PLW,East Asia & Pacific,High income,2009,," 20,342 ",12.07791761,0,11596.70335,,98.50226593,87.60869399
Barbados,BRB,Latin America & Caribbean,High income,2009,," 278,470 ",5.807257514,9.380154784,15918.98623,,100,14.65116323
Seychelles,SYC,Sub-Saharan Africa,High income,2009,," 87,298 ",6.006792825,0.505036067,19131.33174,,97.08582306,88.4130395
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2009,," 93,581 ",5.446757355,0,20271.08622,,93.7641983,22.27272771
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2009,," 50,886 ",4.395845616,0.012701915,23254.27678,,97.21542358,42.30769231
"Bahamas, The",BHS,Latin America & Caribbean,High income,2009,," 354,856 ",4.629528598,1.915094489,28325.87868,,99.18226624,51.44855145
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2009,," 34,238 ",,,31821.6011,,100,
Puerto Rico,PRI,Latin America & Caribbean,High income,2009,," 3,740,410 ",,0.733664639,32806.55957,,100,53.67531072
Aruba,ABW,Latin America & Caribbean,High income,2009,," 101,453 ",25.91583295,0.299773816,34682.79012,,93.35454559,2.33333326
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2009,," 909,111 ",5.08234968,6.09888921,37496.56822,,65.08863831,58.38859354
Cayman Islands,CYM,Latin America & Caribbean,High income,2009,," 54,279 ",10.2688701,0,51262.26858,,100,52.91666587
Bermuda,BMU,North America,High income,2009,," 65,636 ",7.262934975,2.608358993,55320.16171,,100,18.51851819
San Marino,SMR,Europe & Central Asia,High income,2009,," 30,723 ",,,75930.52186,,100,0
"Macao SAR, China",MAC,East Asia & Pacific,High income,2009,," 525,313 ",3.944039078,3.216439303,77553.28397,,100,
Andorra,AND,Europe & Central Asia,High income,2009,," 84,462 ",6.121652341,17.51594817,,,100,34.04255319
American Samoa,ASM,East Asia & Pacific,Upper middle income,2009,," 56,227 ",,0,,,,88.75
Channel Islands,CHI,Europe & Central Asia,High income,2009,," 158,603 ",,,,,100,4.040404256
Djibouti,DJI,Middle East & North Africa,Lower middle income,2009,," 836,840 ",0.552127049,33.31297992,,,53.59241486,0.241587571
Faroe Islands,FRO,Europe & Central Asia,High income,2009,," 48,517 ",11.86633551,5.123149803,,,100,0.057306586
Greenland,GRL,Europe & Central Asia,High income,2009,," 56,323 ",10.2217389,8.590341183,,,100,0.000535997
Guam,GUM,East Asia & Pacific,High income,2009,," 159,231 ",,0,,,100,46.2962963
Isle of Man,IMN,Europe & Central Asia,High income,2009,," 79,325 ",,4.25031779,,,100,6.070175506
Liechtenstein,LIE,Europe & Central Asia,High income,2009,," 35,766 ",1.435385562,58.99002935,,,100,43.1250006
St. Martin (French part),MAF,Latin America & Caribbean,High income,2009,," 29,820 ",,,,,63.59807968,18.38235294
Monaco,MCO,Europe & Central Asia,High income,2009,," 36,534 ",,,,,100,
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2009,," 55,674 ",,0,,,100,66.26086857
New Caledonia,NCL,East Asia & Pacific,High income,2009,," 245,950 ",12.09163245,6.705239281,,,100,45.89715536
French Polynesia,PYF,East Asia & Pacific,High income,2009,," 265,581 ",3.1895241,9.373721129,,,100,40.98360656
Somalia,SOM,Sub-Saharan Africa,Low income,2009,," 11,707,990 ",0.051052401,93.63149641,,,18.81306267,10.87735487
South Sudan,SSD,Sub-Saharan Africa,Low income,2009,," 9,670,667 ",,,,,3,
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2009,," 30,245 ",5.940915854,0.53184967,,,93.9308548,36.21052792
British Virgin Islands,VGB,Latin America & Caribbean,High income,2009,," 26,447 ",6.239460052,0.831967786,,,,24.26666737
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2009,," 108,405 ",,0,,,100,52.20000131
Iceland,ISL,Europe & Central Asia,High income,2010,17023.16682," 318,041 ",6.168528586,75.41969184,38535.32706,51439.90869,100,0.42593517
Qatar,QAT,Middle East & North Africa,High income,2010,15531.77601," 1,779,676 ",40.74201765,0,122609.4108,14821.23712,100,0
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2010,15109.18756," 1,328,100 ",36.09293276,0.334349645,30628.54177,6189.292975,99.29836273,44.13255242
Curacao,CUW,Latin America & Caribbean,High income,2010,13710.07982," 148,703 ",,0.243917905,,7471.268233,100,
Kuwait,KWT,Middle East & North Africa,High income,2010,10699.31686," 2,998,083 ",29.89415136,0,73682.86838,16722.6858,100,0.350729517
Bahrain,BHR,Middle East & North Africa,High income,2010,10207.85148," 1,240,862 ",23.5854809,0,39749.84938,18038.26695,100,0.695538048
Brunei Darussalam,BRN,East Asia & Pacific,High income,2010,8337.151561," 388,662 ",21.10594553,0,78923.39047,8809.711266,100,72.10626186
Luxembourg,LUX,Europe & Central Asia,High income,2010,8329.478275," 506,953 ",21.6351358,3.659683026,85696.99591,16829.96254,100,35.67901109
Canada,CAN,North America,High income,2010,7788.472606," 34,005,274 ",15.723167,22.08098938,40027.24021,15269.5726,100,38.19229319
United Arab Emirates,ARE,Middle East & North Africa,High income,2010,7458.879459," 8,270,684 ",19.44369027,0.108121925,56074.88069,10968.25849,100,4.46775539
United States,USA,North America,High income,2010,7161.165457," 309,338,421 ",17.44216612,7.505172055,48375.40695,13394.4144,100,33.74940694
Norway,NOR,Europe & Central Asia,High income,2010,6934.590199," 4,889,252 ",12.2934545,56.42455578,58022.03349,24890.92401,100,33.13401594
Finland,FIN,Europe & Central Asia,High income,2010,6828.783753," 5,363,352 ",11.57528165,33.58206418,38775.17486,16484.09428,100,73.10957552
Saudi Arabia,SAU,Middle East & North Africa,High income,2010,6763.336882," 27,425,676 ",18.9053425,0.006254908,44502.41931,7973.513579,100,0.454484135
Oman,OMN,Middle East & North Africa,High income,2010,6154.424191," 3,041,460 ",15.59053119,0,44418.77038,5521.032662,100,0.006462036
Australia,AUS,East Asia & Pacific,High income,2010,5793.116026," 22,031,750 ",17.74084505,8.109027293,39274.76423,10726.92818,100,16.03829582
Belgium,BEL,Europe & Central Asia,High income,2010,5539.472223," 10,895,586 ",10.17146522,5.837391476,40091.00999,8393.949623,100,22.49669789
Sweden,SWE,Europe & Central Asia,High income,2010,5427.925046," 9,378,126 ",5.547348052,45.97780593,41627.97373,14934.32696,100,68.41399815
Gibraltar,GIB,Europe & Central Asia,High income,2010,5212.148603," 33,189 ",14.03202868,0,,5182.439965,100,0
"Korea, Rep.",KOR,East Asia & Pacific,High income,2010,5045.487749," 49,554,112 ",11.43631663,1.314953503,30376.87182,9716.126081,100,64.01234568
Netherlands,NLD,Europe & Central Asia,High income,2010,5025.320916," 16,615,394 ",11.01707086,3.873162742,44542.83655,7006.273821,100,11.05840498
Singapore,SGP,East Asia & Pacific,High income,2010,5006.620992," 5,076,732 ",10.96040878,0.475165157,70657.03495,8679.99335,100,23.29059985
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2010,4819.041423," 142,849,449 ",11.69434813,3.342748397,20497.93408,6409.895218,100,49.77359074
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2010,4459.2478," 5,087,210 ",11.26148537,0.072192893,9741.305291,2382.052245,100,8.782159045
Czech Republic,CZE,Europe & Central Asia,High income,2010,4237.896741," 10,474,410 ",10.65257862,10.91771998,27694.40198,6348.424398,100,34.39927499
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2010,4234.851064," 16,321,872 ",15.22798733,1.382363385,19690.03391,4728.011591,99.63712311,1.225691744
New Zealand,NZL,East Asia & Pacific,High income,2010,4225.094582," 4,350,700 ",7.305005861,31.32269173,31265.73845,9601.903142,100,38.55151722
Estonia,EST,Europe & Central Asia,High income,2010,4222.73719," 1,331,475 ",13.59968907,25.12989194,21602.74074,6506.318181,100,52.70110875
Austria,AUT,Europe & Central Asia,High income,2010,4051.19602," 8,363,404 ",8.071131802,30.65921657,42047.03268,8382.711154,100,46.74764969
France,FRA,Europe & Central Asia,High income,2010,4016.847947," 65,027,507 ",5.428980862,11.84587331,35935.0262,7734.726783,100,29.99505117
Germany,DEU,Europe & Central Asia,High income,2010,3997.079421," 81,776,930 ",9.279634012,10.29351964,39225.59999,7264.322591,100,32.73087185
Japan,JPN,East Asia & Pacific,High income,2010,3893.266604," 128,070,000 ",9.148316038,4.585529562,35000.32121,8594.909034,100,68.48443286
Slovenia,SVN,Europe & Central Asia,High income,2010,3579.072461," 2,048,583 ",7.485854369,19.50475385,27766.42038,6510.841884,100,61.89752921
Denmark,DNK,Europe & Central Asia,High income,2010,3510.79685," 5,547,683 ",8.40721667,21.35483646,43041.54202,6327.506456,100,13.83690727
Libya,LBY,Middle East & North Africa,Upper middle income,2010,3369.032799," 6,169,140 ",10.04374986,1.568330806,29030.84338,3377.29408,98.55153656,0.123327688
Switzerland,CHE,Europe & Central Asia,High income,2010,3347.618356," 7,824,909 ",4.983428945,21.46036384,53119.38653,8174.408162,100,31.2531625
Slovak Republic,SVK,Europe & Central Asia,High income,2010,3306.805544," 5,391,428 ",6.721959562,10.27973566,24986.61281,5201.404897,100,40.31939366
United Kingdom,GBR,Europe & Central Asia,High income,2010,3230.615984," 62,766,365 ",7.857836486,3.638918262,35875.45628,5700.855864,100,12.64415327
Ireland,IRL,Europe & Central Asia,High income,2010,3152.003605," 4,560,155 ",8.783613934,5.273538143,43298.69414,5927.86868,100,10.53316889
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2010,3098.421544," 1,640,210 ",2.933224404,85.88337354,15045.16361,948.0493351,84.92988586,85.38052548
Israel,ISR,Middle East & North Africa,High income,2010,3042.434021," 7,623,600 ",9.035223254,8.503355,28828.32153,6953.276667,100,7.116451017
Italy,ITA,Europe & Central Asia,High income,2010,2930.588524," 59,277,417 ",6.83837457,12.794093,35042.19537,5493.711037,100,30.69286734
Belarus,BLR,Europe & Central Asia,Upper middle income,2010,2900.042284," 9,490,583 ",6.64269666,7.016370184,15931.66319,3563.637766,100,42.06012814
Ukraine,UKR,Europe & Central Asia,Lower middle income,2010,2886.994574," 45,870,700 ",6.641349685,2.882713434,7666.219577,3549.847724,99.94507599,16.48139198
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2010,2748.363501," 51,584,663 ",9.190698716,17.07980233,11647.33105,4510.216535,82.9,7.617736524
Spain,ESP,Europe & Central Asia,High income,2010,2742.877182," 46,576,897 ",5.816416366,14.39578579,31954.24275,5706.563063,100,36.49366856
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2010,2739.565881," 74,567,511 ",7.684728662,0.897453786,17579.87394,2631.239763,99.12870789,6.564491066
Poland,POL,Europe & Central Asia,High income,2010,2640.238911," 38,042,794 ",8.313376825,9.488623858,21068.85123,3797.092296,100,30.45905707
Malaysia,MYS,East Asia & Pacific,Upper middle income,2010,2610.309534," 28,112,289 ",7.771554746,3.819042295,20680.29685,4159.639935,99.28923035,67.33830467
Hungary,HUN,Europe & Central Asia,High income,2010,2568.948991," 10,000,023 ",5.022311649,13.45602883,21555.85911,3876.491084,100,22.60024301
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,2010,2493.466402," 29,028,033 ",6.513376914,11.43601466,16210.28996,3130.938979,98.80784607,53.85749107
Greece,GRC,Europe & Central Asia,High income,2010,2482.110116," 11,121,341 ",7.540183868,11.09298261,28175.85552,5333.439556,100,30.27928627
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2010,2416.703907," 7,395,599 ",5.964900206,14.3675278,14934.02198,4560.414917,100,34.42336035
Lithuania,LTU,Europe & Central Asia,High income,2010,2275.760166," 3,097,282 ",4.348616303,21.45765236,20090.72733,3470.78503,100,34.62305545
Portugal,PRT,Europe & Central Asia,High income,2010,2222.629692," 10,573,100 ",4.552752646,27.82797757,27334.8116,4959.094305,100,35.36412272
Cyprus,CYP,Europe & Central Asia,High income,2010,2195.347504," 1,112,607 ",6.927903563,6.353225599,33263.01583,4585.626371,100,18.70562731
Latvia,LVA,Europe & Central Asia,High income,2010,2148.653551," 2,097,555 ",3.849593455,33.06400041,17558.57111,3229.951062,100,53.88817481
Serbia,SRB,Europe & Central Asia,Upper middle income,2010,2141.055205," 7,291,436 ",6.302577983,20.59508764,12075.31267,4358.812174,99.718398,31.01989481
Croatia,HRV,Europe & Central Asia,High income,2010,2124.919275," 4,417,781 ",4.566131051,29.77504731,19232.66763,3813.679311,100,34.31022159
Malta,MLT,Middle East & North Africa,High income,2010,2012.315806," 414,508 ",6.174949579,1.387207134,27808.90595,4767.097378,100,1.093749981
China,CHN,East Asia & Pacific,Upper middle income,2010,1954.722556," 1,337,705,000 ",6.560520007,12.88431031,9333.124237,2943.589954,99.7,21.36831943
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2010,1946.646166," 7,024,200 ",5.791126534,0.834900884,47134.55565,5973.349278,100,
Argentina,ARG,Latin America & Caribbean,High income,2010,1908.28056," 41,223,889 ",4.558499612,8.961445952,18333.5437,2847.256842,98.82,10.44911919
Montenegro,MNE,Europe & Central Asia,Upper middle income,2010,1898.288421," 619,428 ",4.167664361,49.09400765,13634.90157,5419.51607,99.72993469,61.48698885
Chile,CHL,Latin America & Caribbean,High income,2010,1815.275901," 16,993,354 ",4.251715171,27.04274094,18265.34253,3320.415734,99.38864136,21.82959082
Thailand,THA,East Asia & Pacific,Upper middle income,2010,1753.343029," 67,208,808 ",4.19478194,22.65487764,13213.74775,2307.331503,99.7,31.80528098
